id   |nome                                            |precoCusto|precoVenda|ncm     |referencia    |dataCadastro
11119|MACARRAO CRISTAL P.NOSSO 500G                          |0.86      |2.8500    |19021100|              |2015-10-12 10:19:37
11120|PAPEL HIG.SCOTT NEUTRO 4X1                             |0.80      |1.9900    |01011090|              |2015-10-12 10:19:37
11121|EXTRATO DE TOMATE OLE 190G                             |0.96      |2.4000    |20029090|              |2015-10-12 10:19:37
11122|EXTRATO DE TOMATE OLE 260G                             |1.36      |3.4000    |24039910|              |2015-10-12 10:19:37
11123|ABS INTIMUS GEL TEEN C.ABAS                            |0.39      |1.9400    |01011090|              |2015-10-12 10:19:37
11124|SABONETE LUX SUAVE 125G                                |0.53      |1.7500    |34011190|              |2015-10-12 10:19:37
11125|ABS DEFINITY C/ABAS 8UND                               |0.00      |1.1500    |01011090|              |2015-10-12 10:19:37
11126|SABAO EM BARRA VEN 1KG                                 |1.24      |3.1000    |01011090|              |2015-10-12 10:19:37
11127|SACO ALG.T.SENA CRU EXTRA                              |0.00      |1.7000    |01011090|              |2015-10-12 10:19:37
11128|PAPEL HIG.SUBLIME NT.8X1                               |0.00      |3.5900    |01011090|              |2015-10-12 10:19:37
11130|PAPEL HIG.NOTAVEL NT.8X1                               |1.88      |3.7500    |01011090|              |2015-10-12 10:19:37
11131|PAPEL HIG.KLASS PERF.4X1                               |0.52      |1.2900    |01011090|              |2015-10-12 10:19:37
11132|MAIONESE MESA 250G                                     |0.29      |1.4500    |01011090|              |2015-10-12 10:19:37
11133|BISC LIANE DOCE DE LEITE 130                           |0.30      |0.6000    |01011090|              |2015-10-12 10:19:37
11134|GELATINA BRETZKE FRANB.85G                             |0.06      |0.5900    |01011090|              |2015-10-12 10:19:37
11135|GELATINA BREZKE CEREJA 85G                             |0.06      |0.5900    |01011090|              |2015-10-12 10:19:37
11136|FEIJAO CRISMEL T.1 1K                                  |0.89      |2.9500    |01011090|              |2015-10-12 10:19:37
11137|DESOD REXONA COBALT MEN 30ML                           |1.30      |2.6000    |330720  |              |2015-10-12 10:19:37
11138|SARDINHA COQUEIRO M.TOM. 125G                          |0.00      |3.7500    |16041390|              |2015-10-12 10:19:37
11139|SARDINHA COQUEIRO C/OLEO 125G                          |0.37      |3.7000    |16041310|              |2015-10-12 10:19:37
11140|SABAO EM PO ASSIM 500G                                 |1.14      |3.8000    |34012090|              |2015-10-12 10:19:37
11141|BISC ELBIS DOCE DE LEITE 130G                          |0.28      |0.7000    |01011090|              |2015-10-12 10:19:37
11142|SABAO OMO CONFORT ALOE V.1K                            |2.40      |5.9900    |01011090|              |2015-10-12 10:19:37
11143|OLEO DE SOJA IBIA T.1 900ML                            |0.28      |2.7600    |150790  |              |2015-10-12 10:19:37
11144|MACARRAO BORTOLINI ESP.500G                            |0.72      |1.4400    |01011090|              |2015-10-12 10:19:37
11145|EXTRATO TOMATE OLE 850G                                |1.90      |3.7900    |01011090|              |2015-10-12 10:19:37
11146|MACARRAO DE SEM.EMEGE LAZ.500                          |0.00      |4.5500    |01011090|              |2015-10-12 10:19:37
11147|SABAO PO INVICTO SUP.500G                              |1.00      |1.9900    |01011090|              |2015-10-12 10:19:37
11148|SABAO PO INVICTO SUP.LIMAO500                          |0.20      |1.9900    |01011090|              |2015-10-12 10:19:37
11149|AMAC DE ROUPAS SIM AFETO 2L                            |0.33      |3.3400    |01011090|              |2015-10-12 10:19:37
11150|SABAO DE COCO ATLAS 200G                               |0.27      |0.5400    |01011090|              |2015-10-12 10:19:37
11151|EXTRATO QUERO LATA 140G                                |0.10      |0.9900    |01011090|              |2015-10-12 10:19:37
11152|PAPEL HIG.MILI BIANCO 4X1 60M                          |0.65      |3.2500    |01011090|              |2015-10-12 10:19:37
11153|MARGARINA MESA COM SAL 1KG                             |0.77      |2.5500    |01011090|              |2015-10-12 10:19:37
11154|ALVEJANTE REMOVEX CRIVI.1L                             |1.47      |4.9000    |01011090|              |2015-10-12 10:19:37
11155|AGUARDENTE CARREIRO 485ML                              |0.45      |1.5000    |01011090|              |2015-10-12 10:19:37
11156|ACUCAR VIDA NOVA CRISTAL 2K                            |1.69      |4.2300    |01011090|              |2015-10-12 10:19:37
11157|BACIA PLST.18LANTARES                                  |0.00      |4.2500    |01011090|              |2015-10-12 10:19:37
11158|BACIA GIGANTE ANTARES 35L                              |1.80      |5.9900    |01011090|              |2015-10-12 10:19:37
11159|BACIA TRANSP.GIG.JAGUAR                                |5.80      |11.5900   |01011090|              |2015-10-12 10:19:37
11160|PAPEL HIG SUBLIME 8X1                                  |1.44      |3.5900    |01011090|              |2015-10-12 10:19:37
11161|VINAGRE TINTO TOSCANO ESC 750                          |0.00      |1.2500    |01011090|              |2015-10-12 10:19:37
11162|ACUCAR ECOCUCAR 5K                                     |4.40      |8.8000    |01011090|              |2015-10-12 10:19:37
11163|SABAO PO INVICTO ALFAZ.1K                              |0.00      |3.7500    |01011090|              |2015-10-12 10:19:37
11164|SABAO PO INVICTO LIMAO 1K                              |0.38      |3.7500    |01011090|              |2015-10-12 10:19:37
11165|POLVILHO MATUTO DOCE 1K                                |1.10      |2.2000    |01011090|              |2015-10-12 10:19:37
11166|SABONETE DOVE 75G                                      |0.52      |1.3000    |340111  |              |2015-10-12 10:19:37
11167|COND PALMOLIVE NATURALS 350ML                          |0.69      |6.9000    |01011090|              |2015-10-12 10:19:37
11168|SHAMPOO PALMOLIVE NATURALS350                          |0.59      |5.8500    |01011090|              |2015-10-12 10:19:37
11169|ACUCAR CRIST.ECOCUAR 2KL                               |1.20      |3.0000    |01011090|              |2015-10-12 10:19:37
11170|AMENDOIM TORRADO PACHA 500G                            |0.81      |2.7000    |01011090|              |2015-10-12 10:19:37
11171|ACUCAR CRISTAL IBIA 2KG                                |0.00      |5.4000    |01011090|              |2015-10-12 10:19:37
11172|BISC RECH SABORELLE MOR.345G                           |1.16      |2.9000    |01011090|              |2015-10-12 10:19:37
11173|LEITE LEITEBOM DESNATADO 1L                            |0.54      |2.7000    |01011090|              |2015-10-12 10:19:37
11174|ACUCAR CRISTAL IBIA 5KG                                |0.00      |7.5000    |01011090|              |2015-10-12 10:19:37
11175|DETERG YPE LIMAO 500ML                                 |1.04      |2.6000    |34022000|              |2015-10-12 10:19:37
11176|MAIONESE SOYA 200G                                     |0.85      |1.7000    |21039011|              |2015-10-12 10:19:37
11177|FARINHA CUSCUZ SINHA 500G                              |0.18      |0.9000    |01011090|              |2015-10-12 10:19:37
11178|ALGODAO YORK 25G                                       |0.23      |1.1400    |560121  |              |2015-10-12 10:19:37
11179|BALA IMPERIAL AZED.LIMAO 700G                          |3.56      |8.9000    |01011090|              |2015-10-12 10:19:37
11180|HIDRAT CORPO A CORPO SUVE 200                          |0.00      |3.9900    |330720  |              |2015-10-12 10:19:37
11181|HIDRAT PAIXAO OL.AVELAN 200ML                          |0.82      |4.1000    |01011090|              |2015-10-12 10:19:37
11182|HIDRAT LITE PAIXAO PARIS 200M                          |1.37      |4.5500    |01011090|              |2015-10-12 10:19:37
11183|SABAO M PO TIXAN NAT.500G                              |2.30      |4.6000    |01011090|              |2015-10-12 10:19:37
11184|DESINF PINHO PLUS POLIT.500ML                          |0.12      |1.2100    |380991  |              |2015-10-12 10:19:37
11185|OLEO MAQ.SINGER 100ML                                  |0.80      |4.0000    |01011090|              |2015-10-12 10:19:37
11186|SABONETE POPOM LEITE E MEL 9G                          |0.18      |1.7600    |01011090|              |2015-10-12 10:19:37
11187|CAFE PINGO DE OURO 250G                                |1.65      |3.3000    |01011090|              |2015-10-12 10:19:37
11188|PAPEL HIG. SCOTT 8X1                                   |0.00      |3.9000    |01011090|              |2015-10-12 10:19:37
11189|VELA S.DOMINGOS N5 8X1                                 |0.92      |2.3000    |01011090|              |2015-10-12 10:19:37
11190|SARDINHA RUBI 130G                                     |0.00      |2.0000    |01011090|              |2015-10-12 10:19:37
11191|LEITE DE AV.DAVENE INT.180ML                           |0.50      |4.9900    |01011090|              |2015-10-12 10:19:37
11192|LEITE DE AV.DAVENE CLASS.180M                          |2.00      |4.9900    |01011090|              |2015-10-12 10:19:37
11193|GARRAFA MUND.1,0L VERM.                                |1.55      |15.4500   |961700  |              |2015-10-12 10:19:37
11194|PAPEL ALUM.BOREDA 4M.                                  |0.65      |1.2900    |01011090|              |2015-10-12 10:19:37
11195|SHAMPOO FRUCTIS LISO ABS.300L                          |0.00      |4.7400    |01011090|              |2015-10-12 10:19:37
11196|COND FRUCTIS LISO ABS.300ML                            |0.60      |5.9900    |01011090|              |2015-10-12 10:19:37
11197|DESOD AXE MARINE 90ML                                  |0.79      |7.8500    |330720  |              |2015-10-12 10:19:37
11198|CAFE VASCAFE 250G                                      |0.00      |4.7900    |210111  |              |2015-10-12 10:19:37
11199|CAFE DO VOVO 250G                                      |0.54      |5.4000    |01011090|              |2015-10-12 10:19:37
11200|CAFE MOINHO FINO 250G                                  |2.16      |5.4000    |01011090|              |2015-10-12 10:19:37
11201|CAFE DICASA 250G                                       |2.70      |5.4000    |01011090|              |2015-10-12 10:19:37
11202|CAFE PURO                                              |1.06      |2.6500    |01011090|              |2015-10-12 10:19:37
11203|CAFE MARATA 250G                                       |0.00      |3.7500    |01011090|              |2015-10-12 10:19:37
11204|CAFE MONARCA 250G                                      |1.56      |3.9000    |01011090|              |2015-10-12 10:19:37
11205|CAFE GOIAS 250G                                        |0.88      |2.1900    |01011090|              |2015-10-12 10:19:37
11206|CAFE DICASA EXTRA FORTE 250G                           |1.80      |6.0000    |01011090|              |2015-10-12 10:19:37
11207|CAFE RIO NEGRO 250G                                    |2.63      |5.2500    |01011090|              |2015-10-12 10:19:37
11208|CAFE BANDEIRA 250G                                     |1.17      |3.9000    |01011090|              |2015-10-12 10:19:37
11209|CAFE MANJOLO 250G                                      |0.90      |4.5000    |01011090|              |2015-10-12 10:19:37
11210|DESOD DOVE ORIGINAL 50ML                               |3.40      |8.5000    |33072010|              |2015-10-12 10:19:37
11211|DESOD DOVE CLEAR TONE 50ML                             |0.75      |7.5400    |01011090|              |2015-10-12 10:19:37
11212|DESOD DOVE GO FRESH 50ML                               |3.77      |7.5400    |330720  |              |2015-10-12 10:19:37
11213|DESOD DOVE SEM PERF. 50ML                              |3.02      |7.5400    |330720  |              |2015-10-12 10:19:37
11214|DESOD REXONA WOMEM 50ML                                |2.86      |7.1500    |330720  |              |2015-10-12 10:19:37
11215|DESOD REXONA WOMEN S PERF 50L                          |0.65      |6.4900    |330720  |              |2015-10-12 10:19:37
11216|DESOD REXONA WOMEN PODER 175L                          |4.80      |12.0000   |330720  |              |2015-10-12 10:19:37
11217|DESOD REXONA SEXY 175ML                                |4.40      |10.9900   |330720  |              |2015-10-12 10:19:37
11218|LEITE COND MARAJOARA 395G                              |0.58      |5.7500    |04029900|              |2015-10-12 10:19:37
